"id","status","date","country","country_code","place","type","sentiment","fav","retweet","lang","source"
1255243815943798791,"#0300IssuedinPublicInterest 

^Need to Rethink &amp; Re-Act upon it.
^Don't fall for Nuisance value.
^IND fights back C… https://t.co/cKZW7xib7U","04/28/20","India","IN","Pune","city",0,0,0,"en","Instagram"
1255243845291380737,"Short walk along Victoria Park 🏞🍃🌳🏃‍♂️🐿🐦👟 #Glasgow #Scotland #CoronaVirus #COVID-19 #Lockdown #VictoriaPark @ Victo… https://t.co/jthqeqe0Vl","04/28/20","United Kingdom","GB","Glasgow","city",0,0,0,"en","Instagram"
1255244517051109384,"Thank you specialtiesplusofnc for the dual purpose bandana! Popped I to the office today and was surprised to find… https://t.co/SYrIb5gB3B","04/28/20","United States","US","Woodfin","city",0.1,0,1,"en","Instagram"
1255244522180751361,"How To Navigate COVID-19 In Real Estate

Here's our Virtual Buying and Selling Program

https://t.co/Gw8PYiUdss… https://t.co/yV5LPouTpU","04/28/20","United States","US","Rancho Santa Margarita","city",0.2,0,0,"en","Instagram"
1255244706251976705,"HAVE YOU HEARD? Please read Caption 👇🏽👇🏽👇🏽  
_________
That the Price of Amen Estate phase 2 will be adjusted upwar… https://t.co/LkQIbjC4oF","04/28/20","Nigeria","NG","Lagos","city",0.5,1,0,"en","Instagram"
1255244979783507968,"Short walk along Victoria Park 🏞🍃🌳🏃‍♂️🐿🐦👟 #Glasgow #Scotland #CoronaVirus #COVID-19 #Lockdown #VictoriaPark @ Victo… https://t.co/MK4rOAfTbn","04/28/20","United Kingdom","GB","Glasgow","city",0,0,0,"en","Instagram"
1255245153847083009,"The original canine nosey neighbours.... monitoring COVID Level infringements since April 1st..... @ Featherston, N… https://t.co/Y7GtAlYizl","04/28/20","New Zealand","NZ","South Wairarapa District","city",0.2556818181818182,0,0,"en","Instagram"
1255245683931713538,"What a day. Thank you for the experts who did my concrete repair and for other little things. Stay safe. Be well… https://t.co/yqiY4OlVFA","04/28/20","United States","US","New Canaan","city",0.084375,0,0,"en","Instagram"
1255246211461926914,"Cycling on a pandemic era...   🚴‍♂️🇦🇷 #virus #covid19 #coronavirus #pandemic #pandemia #stayhome #quedateencasa @ H… https://t.co/5FD8IjoDSf","04/28/20","United States","US","Hunters Creek","city",0,0,0,"en","Instagram"
1255246693228056578,"Virtual meetings are the new reality these days. Find out what  Zoom can mean for your business during this current… https://t.co/Rit4gUdGh9","04/28/20","Canada","CA","Cambridge","city",-0.058712121212121215,0,0,"en","Hootsuite Inc."
1255246985281654785,"Tonight’s Coronavirus confection is a Triple Chocolate Brownie Cheesecake.  #chocolate #chocolatecake… https://t.co/GnFbtEeStS","04/28/20","United States","US","Boston","city",0,1,0,"en","Instagram"
1255247085689069575,"""Be natural and simple with positive vibes."" by Ronald Tintin, Ronning Against Cancer and Super Professeur's last t… https://t.co/klGWmG3FmM","04/28/20","France","FR","Paris","city",0.13282828282828282,0,0,"en","Instagram"
1255247110016061441,"Office mascot had an update #coronameerkat #coronavirus #covid19 #meerkat #funny #officemascot #office #work… https://t.co/1YJkNdIvQ6","04/28/20","United Kingdom","GB","Coventry","city",0.375,1,0,"en","Instagram"
1255247150675623937,"Thank you 🙇 Pizza 🍕 Hut for delivering pizza to our neighbors and giving a little comfort to families during this C… https://t.co/PfuE1cDkiG","04/28/20","United States","US","Dale City","city",-0.1875,0,0,"en","Instagram"
1255247328358825986,"Still finding clothes I haven’t been able to wear since before I got fat.                                •
•
•
•
•… https://t.co/lsLb34KxWU","04/28/20","United States","US","Lawrenceville","city",0.5,0,0,"en","Instagram"
1255247517568176129,"💿
One of the funniest tracks I worked on with my brudha MC Couper. This track is concerning the current situation w… https://t.co/YtMFohhub6","04/28/20","India","IN","Cochin","city",0,0,0,"en","Instagram"
1255247803422519297,"Even Jagaban tested for COVID19...This thing dey fear those who are invisibly powerful and Those that are visibly s… https://t.co/VO0vrMs46r","04/28/20","United Kingdom","GB","City of London","city",0.019999999999999997,0,0,"en","Instagram"
1255248158118031361,"Between leaving mask at home and it falling slowly I figured this would be my best workable solution ...… https://t.co/K1p4pRkGqV","04/28/20","United States","US","Las Vegas","city",0.35,1,0,"en","Instagram"
1255248662416031744,"Grateful still working...  #essentialworkers #healthcareworkers #covid19 #mentalhealthmatters @ Guidance/Care Center https://t.co/VR5NQSw1VR","04/28/20","United States","US","Key Largo","city",-0.1,0,0,"en","Instagram"
1255248662663487497,"I am angry with you 😏😏

Brown Chubby Sparrow 
#sparrow #birds #bird #nature #birdphotography #birdsofinstagram… https://t.co/9KIWxgdWcP","04/28/20","India","IN","Madurai South","city",0.25,0,0,"en","Instagram"
1255248901453631488,"Before covid-19 @ East Harlem https://t.co/O9UhaqMnDm","04/28/20","United States","US","Manhattan","city",0,0,0,"en","Instagram"
1255249005791121408,"#We cannot throw away all the effort and sacrifice of the British people and risk a second major outbreak. #uk#coro… https://t.co/wULEXRrXoC","04/28/20","United Kingdom","GB","Liverpool","city",0.020833333333333332,0,0,"en","Instagram"
1255249060962930693,"False claim: 12 herbs and spices can prevent or treat different viruses: The post claims that licorice treats HIV,… https://t.co/lzGFRldrXL","04/28/20","United Kingdom","GB","London","city",0.06666666666666664,0,1,"en","dlvr.it"
1255249576585560064,"It Was Fun Corona , but Time To Get Back To Work

Song: LiV (intro) x @marcusbrunson5 
#music #explorepage… https://t.co/jqKqytjw9I","04/28/20","United States","US","Georgia","admin",0.15,0,0,"en","Instagram"
1255249704641847296,"Little treat for Glyder Ward tomorrow 💙❤️💙🌈 as i say covid calories don’t count!!! 
#NHS  
#COVID19 💪🏻💪🏻 https://t.co/BOa48Q8oZj","04/28/20","United Kingdom","GB","Pentraeth","city",-0.3662109375,26,1,"en","Twitter for iPhone"
1255249721817477122,"#The United States has conducted more than 5.4 MILLION Coronavirus tests—nearly twice as many as any other country.… https://t.co/5pIBKEtbQr","04/28/20","United Kingdom","GB","Liverpool","city",0.2916666666666667,0,0,"en","Instagram"
1255251610277683204,"Lets pray for the COVID - 19 health workers @ Lagos, Nigeria https://t.co/Wf7S3oy01E","04/28/20","Nigeria","NG","Lagos","city",0,0,0,"en","Instagram"
1255251656893173761,"#worthlessnotes #HARRYDENT #HARRYSDENT #CORONAVIRUS #fyp #petrodollar #silver #preciousmetals #statistical… https://t.co/NtG7VJDHVL","04/28/20","United States","US","Los Angeles","city",0,0,0,"en","Instagram"
1255251939065049090,"The Coronavirus Diaries, Day 47: Max  https://t.co/2L2FukxhJP","04/28/20","United States","US","Manhattan","city",0,0,0,"en","Squarespace"
1255252318121086978,"Don’t let Covid stop you from purchasing your dream home! 🏘🏡🏠We can still buy and sell homes safely. Contact me for… https://t.co/fP6L3XpYIa","04/28/20","United States","US","Castlewood","city",0.5625,1,0,"en","Instagram"
1255252523478384642,"Looking at all the new COVID-19 Golf requirements / rules for South Florida like....at least we get to swing the st… https://t.co/tpOEjKhAbw","04/28/20","United States","US","Miami","city",-0.11931818181818182,1,0,"en","Instagram"
1255252724779810816,"Day 1,908 | 29th April 2020 | #ishmeenroadtorecovery : Day 43 - Malaysia Lockdown Covid 19. Coronavirus in the Unit… https://t.co/9aWb6bDsui","04/28/20","Malaysia","MY","Kuala Lumpur City","city",0.3333333333333333,0,0,"en","Instagram"
1255252916568547328,"Tuesday Dinner Special for Covid19! #tuesdayspecial #covid19 #mmmmmmgood #thankyouchef #loosenthebelt @ Smyrna, Geo… https://t.co/BgSCYtMqHA","04/28/20","United States","US","Smyrna","city",0.44642857142857145,0,0,"en","Instagram"
1255253142616276992,"This is how I record “Postcards from the Pandemic”, informal conversations about the way the coronavirus has change… https://t.co/wUYNCjtwn2","04/28/20","United States","US","New Haven","city",0.29139610389610393,3,1,"en","Instagram"
1255253483344875520,"#MentalHealth #Coronavirus #SocialGood New website offers quick mental health support during COVID-19… https://t.co/BWJk5XNdJZ","04/28/20","United States","US","Miramar","city",0.11742424242424243,0,0,"en","dlvr.it"
1255253846215065601,"Fighting Stigma: New support service for stroke survivors: An estimated 7,500 people are hospitalised every year in… https://t.co/WMg5tav9IK","04/28/20","Canada","CA","Mascouche","city",0.3181818181818182,1,1,"en","dlvr.it"
1255253854406524941,"Fighting Stigma — CORONAVIRUS: ORGANIZATION WAGE WAR ON STIGMATIZATION OF CHILDREN OF COVID ...: To help eradicate… https://t.co/O8Cuzf4LYz","04/28/20","Canada","CA","Montréal","city",0,0,1,"en","dlvr.it"
1255253924782780422,"Covid-19 Service Update
.
*** WE ARE OPEN ONLINE &amp; DELIVERING NATIONWIDE ***
.
DUE TO THE HIGH CALL VOLUMES &amp; SALES… https://t.co/ygX0hbPL9n","04/28/20","United Kingdom","GB","King's Lynn","city",0.05583333333333334,0,0,"en","Instagram"
1255253950216970244,"Waiting for the Thunderbirds and Blue Angels, Camden, N.J., Tuesday, April 28, 2020. 
 
#bird #americastrong… https://t.co/h29ltZWoR5","04/28/20","United States","US","Camden","city",0,1,0,"en","Instagram"
1255254482356707328,"Be safe. Stay home. Be positive. We will be back soon, friends! 

#Coronavirus #COVID19 #AloneTogether #ShopLocal… https://t.co/Z7sIT5tazy","04/28/20","United States","US","Newburgh","city",0.24242424242424243,0,0,"en","Instagram"
1255254905692065800,"Texas Resident Recovers From COVID-19 After Being Placed On Life Support For 3 Weeks!  https://t.co/FGiKK40nrB","04/28/20","United States","US","Manhattan","city",0,2,0,"en","Squarespace"
1255255082356047882,"We are offered bread and circuses, and not much more.
.
Today it was announced that more Americans have died of the… https://t.co/SlVVDyHSnV","04/28/20","United States","US","Manhattan","city",0.125,0,0,"en","Instagram"
1255255275147329536,"all corona warriors and the PPL from world who is supporting their government to fight against corona salute to all… https://t.co/Swji10YoaD","04/28/20","India","IN","Ulhasnagar","city",0.25,0,0,"en","Instagram"
1255255435185192961,"Golf on a Tuesday!!! #CoronaVirus #Quarantine #TuesdayVibes (@ Lane Creek Golf Course in Bishop, GA)… https://t.co/Kd84pQeRse","04/28/20","United States","US","Georgia","admin",0,1,0,"en","Foursquare"
1255255594145112064,"Catch me inside, how ‘bout dat 🌿
.
.
.
.
.
#socialdistancing #stayhome #quarantine #covid19 #coronavirus… https://t.co/ulrTkPckPj","04/28/20","United States","US","Queens","city",0.11818181818181818,3,0,"en","Instagram"
1255255766661058562,"Let us not forget about the backbone of our food supply, the American Farmer. Thanks Midwestern Farmers!… https://t.co/hePYntcCai","04/28/20","United States","US","Dunlap","city",0.125,0,0,"en","Instagram"
1255255900639682560,"::extremely sting voice::

I want my slender jaaaaaamesssssssssssss

/mark knopfler riff https://t.co/2T1nlxIOt0","04/28/20","United States","US","Birmingham","city",-0.125,2,0,"en","Tweetlogix"
1255256213157183489,"Today's Corona Quarantine Friendly Home Brewed Love item: Activity quilts!
Many people are either separated from lo… https://t.co/R0wxrfqSk6","04/28/20","United States","US","Los Angeles","city",0.4625000000000001,0,0,"en","Instagram"
1255256500508991490,"Stigmabase —  COVID-19 creates remote groceries crisis: Aboriginal leaders in the Northern Territory say the federa… https://t.co/wL7Gr5oLOc","04/28/20","Australia","AU","Sydney","city",0,1,1,"en","dlvr.it"
1255256592876015621,"The famous Tuna Pie..

#04282020 #TunaPie #myFirst #cravings #byRequest #achieved #success #foodporn #foodtrip… https://t.co/OV7RTpag4p","04/28/20","United Arab Emirates","AE","Dubai","admin",0.4,1,0,"en","Instagram"
1255256643610251264,"More than 44% of all small businesses have closed as of today, according to an Alignable poll, running April 17-26… https://t.co/5qKgfFBeI0","04/28/20","United States","US","Fort Lauderdale","city",-0.2125,0,0,"en","Instagram"
1255256912351891462,"It’s #bbq time! Notice two things here...
1) veggies have no place on the grill as long as there’s room for meat… https://t.co/ehrlK0iv3F","04/28/20","United States","US","North Hills","city",-0.05,1,0,"en","Instagram"
1255257511176929280,"ASIA | Desk — Dr Siouxsie Wiles says children rarely affected by Covid-19 https://t.co/0Gbqu29FPL","04/28/20","People's Republic of China","CN","Beijing","admin",0.3,0,1,"en","dlvr.it"
1255257514846892033,"ASIA | Desk — LA County's Poorer Communities Seeing 3 Times The Number Of Coronavirus Deaths https://t.co/gdlippQnyj","04/28/20","People's Republic of China","CN","Beijing","admin",0,0,1,"en","dlvr.it"
1255257743117758465,"Cuomo emerged from the hole in his home today and saw his own reflection in the mirror.
Now there's gonna be Six mo… https://t.co/qcz1XCZT8d","04/28/20","United States","US","New Orleans","city",0.4121212121212121,0,0,"en","Instagram"
1255257817193295874,"As we've just passed the weekend of the second trip we have had missed due to COVID-19 I took the time to remember… https://t.co/2AH8YGN9ui","04/28/20","Nicaragua","NI","Nicaragua","country",0.06944444444444443,1,0,"en","Instagram"
1255258208035373057,"Reposted from @vaughanchamber The Provincial Government's mandate to enforce social distancing in the midst of COVI… https://t.co/mEh0Q7Dpj4","04/28/20","Canada","CA","Vaughan","city",0.016666666666666666,1,0,"en","Instagram"
1255258337979117569,"Quarantine Art! One a day!
Original Art by: Mark Rothko, Blue and Grey, 1962 
@thegetty tussenkunstenquarantaine… https://t.co/cdVZH0lUB3","04/28/20","Mexico","MX","Cuauhtémoc","city",0.10833333333333334,1,0,"en","Instagram"
1255258360250880002,"Come get your face Mask, double face #600 and buy 5 get 1 free. Single face #400 buy 5 and get 1 free....… https://t.co/f221Oq2oIt","04/28/20","Nigeria","NG","Kaduna","city",0.18214285714285716,0,0,"en","Instagram"
1255258518938169344,"#worthlessnotes #HARRYDENT #HARRYSDENT #CORONAVIRUS #fyp #petrodollar #silver #preciousmetals #statistical… https://t.co/4wa83qCKAL","04/28/20","United States","US","Los Angeles","city",0,0,0,"en","Instagram"
1255258752527282177,"How Data Scientists Can Train and Updates Models to Prepare for COVID-19 Recovery https://t.co/O3YegR5bTK #bigdata… https://t.co/NLNZFRklzi","04/28/20","United States","US","Seattle","city",0,1,0,"en","Sal Mancuso @B8CON"
1255258997831151621,"The fight against covid-19 continues South Africa. We also continue to bring you the best come up Artists music to… https://t.co/pfOwkTR3RT","04/28/20","South Africa","ZA","Mafikeng","city",1,1,0,"en","Instagram"
1255259013178167298,"Nation to honour key workers who have died with Covid-19 with minute's silence https://t.co/A1tlLSgimZ https://t.co/sExQn2dro7","04/28/20","United Kingdom","GB","Burnham-on-Crouch","city",0,0,0,"en","dlvr.it"
1255259256057708545,"A few more pictures from our picnic in Flushing Meadows Park today.
#ziggystarfruit #wolfgangjalapeño… https://t.co/ONpylOB4YK","04/28/20","United States","US","Queens","city",0.15,0,0,"en","Instagram"
1255259888818806787,"5 more months (🤞🏼no more corona) til I’m back to my fav place 🎰 @ Las Vegas Strip https://t.co/pmj6HexAUZ","04/28/20","United States","US","Paradise","city",0.08333333333333333,0,0,"en","Instagram"
1255259945458638851,"Doctor Lorna Breen, age 49, the physician who was Director of  NewYork-Presbyterian Allen Hospital Emergency Depart… https://t.co/jMdLxxZBKC","04/28/20","United States","US","Manhattan","city",0,0,0,"en","Instagram"
1255260308597284864,"Kick Away The Covid19!!!
.
.
.
#pacificrimcup #hawaii #soccer #iwakifc #underarmour #alohastadium #takaphoto… https://t.co/KGY6Q8hKQ6","04/28/20","United States","US","Halawa","city",0,0,0,"en","Instagram"
1255260765654863872,"Ellie Ford ‘22, a biology major from Newbury Park, writes a #WordsOfWarriors post, “Bringing Hurry to a Halt,” abou… https://t.co/9Gny9NQo0N","04/28/20","United States","US","Montecito","city",0.08125,0,1,"en","Instagram"
1255260807622987776,"Sitting outside in our garage during #covid19 getting ready for SPRING FORWARD W/  @MARKIEWICZTEAM marybeth.markiew… https://t.co/BSsHWaIoBY","04/28/20","United States","US","Clinton","city",0.1,3,0,"en","Instagram"
1255260845833097217,"I’m going to put this right here.... #happytuesday #ilovecarbs #hungryboy @kellydougher  #covid19 @ Hillsborough, N… https://t.co/5ewQuWSkxY","04/28/20","United States","US","Hillsborough","city",0.21103896103896103,0,0,"en","Instagram"
1255261730244091904,"With the London marathon cancelled this year due to Covid 19, it’s a tough time for charities. The cancellation of… https://t.co/YaIiBqviGo","04/28/20","United Kingdom","GB","Merton","city",-0.2569444444444444,0,0,"en","Instagram"
1255261773143461888,"Made the final “Get A Grip” boxes for the season 4 team of the xcapsuleprojectx: @findsly xrakugakix dynamoprints 🙌… https://t.co/ohWGh5w7Uk","04/28/20","United States","US","Portland","city",-0.3,0,0,"en","Instagram"
1255261868849070080,"Yes. We are still closed! I miss y’all and can’t wait to get back to work! 

#divaempire #creatinganempire #covid19… https://t.co/hvxjyrxUdB","04/28/20","United States","US","Houston","city",-0.075,2,0,"en","Instagram"
1255261991830278144,"Surprise harana at 5am success!! Happy 60th birthday mudrabelles! life must go on despite covid #quarantinebirthday… https://t.co/EaRtoSa3nx","04/28/20","Hong Kong","HK","Islands District","admin",0.734375,0,0,"en","Instagram"
1255262103843287040,"#TartanTuesday over here so we got all dolled up for our #cheeseburgers 

Gotta say it's nice having a private… https://t.co/du9oAjynrG","04/28/20","Canada","CA","Mississauga","city",0.3,0,0,"en","Instagram"
1255262908231168001,"4 takeaways for content marketers in the time of COVID-19 https://t.co/EI2JUdgnnG https://t.co/rkD6gB4oO0","04/28/20","India","IN","Ujjain","city",0,0,0,"en","dlvr.it"
1255263556410519554,"Meet one of our Food Justice in the Time of COVID-19 panelists… Dr. Rosing!

Cultural anthropologist, co-author of… https://t.co/cDM3H28Q4w","04/28/20","United States","US","Chicago","city",0,1,2,"en","Instagram"
1255263686912028674,"When the kiddos been asking for Taco-Trucks.... gotta settle for the Covid-19 version of them! @ Lilburn, Georgia https://t.co/TTQ4e0towJ","04/28/20","United States","US","Lilburn","city",0,0,0,"en","Instagram"
1255263790087778305,"Frozen in time. #thetableisset #bryantparkgrill #tables #set #lockdown #lockdownnyc #coronavirus #covid #covid19… https://t.co/yNaC55BfC9","04/28/20","United States","US","Manhattan","city",0,0,0,"en","Instagram"
1255263892315521025,"We're in this together Texas!
Shop online!
https://t.co/aVzoSyaiSq
.
.
.
.
#inthistogethertexas
#inthistogether… https://t.co/ZDdZzWHEUU","04/28/20","United States","US","McAllen","city",0,0,0,"en","Instagram"
1255264415324278784,"I&amp;B Ministry urges media take precautions in Covid coverage: New Delhi:  After 53 journalists tested positive for n… https://t.co/Pb7OkimZJt","04/28/20","Canada","CA","Brampton","city",0.18181818181818182,0,1,"en","dlvr.it"
1255264419656929283,"Tottenham Hotspur and England star Harry Kane sends special message to cancer sufferer who beat coronavirus - Essex… https://t.co/q6NjDA0KQt","04/28/20","United Kingdom","GB","Saffron Walden","city",0.24675324675324675,0,0,"en","dlvr.it"
1255264596442693632,"Check out heartofitallphotos Kate is taking pictures of small business during the Covid-19 shutdown. Also, the last… https://t.co/bDXTYcxv4J","04/28/20","United States","US","Columbus","city",0.25,1,0,"en","Instagram"
1255264875124793344,"“Get out and take care of your folks!” #thankshealthheroes #iparkmusic #oobang #corona #coronavirus #pandemic @ Com… https://t.co/8OtFGRxYPl","04/28/20","United States","US","Compton","city",0,1,0,"en","Instagram"
1255264960550178816,"We know that many players are trapped at home and can’t get out due to the Coronavirus so we are going to periodica… https://t.co/ihzESLVcvs","04/28/20","United States","US","Alexandria","city",0.05833333333333333,1,0,"en","Instagram"
1255265005844520961,"Because one time, is never enough. 

#Bleach #ProWrestling #Corona #Quarantine #COVID19 @ Badstreet, Philadelphia,… https://t.co/jvVAd6aYfY","04/28/20","United States","US","West Norriton","city",0,0,0,"en","Instagram"
1255265074052243461,"Support Small, Local Businesses… Order a Wonder Kit!

Despite our facility being closed to COVID-19, we are finding… https://t.co/PnAh5nbc5o","04/28/20","United States","US","Virginia","admin",0.16717171717171717,0,0,"en","Instagram"
1255265443528560646,"We are honored that the Walton Family Foundation waltonfamilyfdn is featuring San Antonio Charter Moms as a grantee… https://t.co/7v7SoJsh4x","04/28/20","United States","US","San Antonio","city",0,2,0,"en","Instagram"
1255265536344231936,"This week, we are adopting the COVID-19 unit at MCV in hopes of lifting their spirits with a meal, some sweet treat… https://t.co/PP0tcZ1rls","04/28/20","United States","US","Virginia","admin",0.14583333333333334,2,0,"en","Instagram"
1255265613947244545,"“Always remember the hood...” #hiphopmusic #iparkmusic #oobang #thankshealthheroes #corona #coronavirus @ IPARK MUS… https://t.co/huQvPRV95N","04/28/20","United States","US","Inglewood","city",0,1,0,"en","Instagram"
1255265729697517570,"Good News!
#open #coronavirus #dentist #rrenanwilliamsdds #keepingyousafe #texaswesleyanuniversity #cleanteeth… https://t.co/9eshJJtbyG","04/28/20","United States","US","North Richland Hills","city",0.39166666666666666,0,0,"en","Instagram"
1255265862443044864,"Does anyone else see a large salmonella and e coli problem over the summer? https://t.co/L6UDiosI2V","04/28/20","United States","US","Palm Harbor","city",0.21428571428571427,0,0,"en","Talon Android"
1255265888133165058,"Jud Morning! Charot 💛

In the rush to slow down the spread of the #Covid19 virus, government issued new executive o… https://t.co/BAqzXMn2xJ","04/28/20","Republic of the Philippines","PH","Cebu City","city",-0.009884559884559888,0,0,"en","Instagram"
1255266084581752833,"'isolation'
Ink on paper + plants.
.
.
.
.
.
.
.
.
.
.
.
.
#art #fineart #drawing #sketch #inkart #ink #paper #dodo… https://t.co/MwiAMKTb0B","04/28/20","United Kingdom","GB","Birmingham","city",0,0,0,"en","Instagram"
1255266139048947712,"20% off Entire Froyo Order! Use multiple times until 05/03/20! millcreekplaza , Open 1pm to 8pm! Show this offer at… https://t.co/xUNg8yhkdM","04/28/20","United States","US","Mill Creek","city",0.125,1,0,"en","Instagram"
1255266608798466049,"The colour or type of face mask doesn't matter. What matters is that u are wearing a face mask anytime, anywhere, a… https://t.co/XKTsI1Mrb8","04/28/20","Nigeria","NG","Ikeja","city",0,0,0,"en","Instagram"
1255266905587437569,"Gotta love it, only in New York would a Departmental of Transportation’s sign read like this. #nydot #newyorkcity… https://t.co/5qEbGrJvMH","04/28/20","United States","US","Latham","city",0.19318181818181818,0,0,"en","Instagram"
1255267149410689026,"Match, pass and go at the blink of an eye. No touching. Stay safe from Covid-19 @ Karen, Kenya https://t.co/DdRMkn2PES","04/28/20","Kenya","KE","Nairobi","city",0.125,1,0,"en","Instagram"
1255267186710581248,"Coronavirus UK map: How many confirmed cases are there in your area? https://t.co/mtLltXe06a https://t.co/HwbKrUmKkM","04/28/20","United Kingdom","GB","Southend-on-Sea","city",0.45,0,0,"en","dlvr.it"
1255267326708125696,"BACK TO SCHOOL 🏫 
From these crazy corona times a (maybe) once in a lifetime chance to spend priceless time togethe… https://t.co/gE4GZIx5D5","04/28/20","Australia","AU","Perth (WA)","city",0.13333333333333333,7,1,"en","Instagram"
1255267921569382404,"Homeschooling...  The struggle is real!  #droddygirl #homeschool #covid19 #grammar @ Village Creek https://t.co/iUFtFUAIZJ","04/28/20","United States","US","Silsbee","city",0.25,0,0,"en","Instagram"
1255268945310990336,"COVID-19: Dialysis

https://t.co/GqmApkaJwX @ Hammond, Indiana https://t.co/BN7JZzrp4W","04/28/20","United States","US","Hammond","city",0,0,0,"en","Instagram"
1255269204208517122,"Fighting Stigma: High number of Covid-19 cases in border region 'could be due to super spreader': 1/2 The Irish Hea… https://t.co/huuKHVzGkG","04/28/20","Canada","CA","Mascouche","city",0.09208333333333332,0,0,"en","dlvr.it"
1255269393325527040,"1 on 1 with ufitfly
Guest: @incrediblebanky 
Topic: how to discover and monetize your talents and skills during and… https://t.co/QexGR809Ag","04/28/20","Nigeria","NG","Ibadan","city",0,0,0,"en","Instagram"
1255270140775747587,"TRUE FACTS OF WHO HAS DIED FROM THE CORONAVIRUS COVID19,
THE MEDICAL ADVISERS AND THE CONSERVATIVES GOVERNMENT AND… https://t.co/Foh7pfCD6l","04/28/20","United Kingdom","GB","Cholsey","city",0.030000000000000006,0,0,"en","TweetCaster for iOS"
1255270172971188227,"https://t.co/TnZD5FZ12J for dinner tonight was a great choice! Blackened Tuna Wraps with cucumber, wasabi sauce 😋 a… https://t.co/xlnRLW6Kg0","04/28/20","United States","US","Hampton","city",1,0,0,"en","Instagram"
1255270424545501185,"ARE YOU FREAKING OUT?? The #coronavirus Pandemic is a collective trauma to our world. We are inundated with scary s… https://t.co/yHuTHplpJJ","04/28/20","United States","US","San Diego","city",-0.5,2,0,"en","Instagram"
1255270464596987905,"#Sunset #Atardecer #Abr28
#Crepúsculo
____
#QuédateEnCasa
#Cuarentena
#Covid19
____
#placeinthe_world
placeinthe_wo… https://t.co/6kfNOZla2u","04/28/20","Venezuela","VE","Nuestra Señora del Rosario de Baruta","city",0,0,0,"en","Instagram"
1255270488433143808,"One of the things we must understand that this CoVID-19 is trying to teach us:
We can never be above nature, we wil… https://t.co/kUGmdrEw5j","04/28/20","The Netherlands","NL","Maastricht","city",0.10000000000000002,0,0,"en","Instagram"
1255271067632971777,"Goodbye #coronavirus beard... my daughter wants to have a go at shaving it all off. 

#coronabeard @ Runcorn https://t.co/iDJBRV78MQ","04/28/20","United Kingdom","GB","Runcorn","city",0.2,0,0,"en","Instagram"
1255271277767639040,"/ If I can see those dimples on your butt cheeks through your yoga pants, you might consider jeans XD / @ Turner's… https://t.co/nIpd5k6eD3","04/28/20","United States","US","Corona","city",0,1,0,"en","Instagram"
1255271294876160004,"Spicy Seafood Noodles Breakfast. Have a happy Tuesday everyone! #covid_19 #coronavirus #luzonlockdown @ Pamatawan,… https://t.co/Z4Wf3rDoSx","04/28/20","Republic of the Philippines","PH","Subic","city",1,0,0,"en","Instagram"
1255271402028052482,"VERY #excited about today’s #delivery @NakedWinesCOM #selection #support #independent #wineries #essential… https://t.co/cgCi3zVJCV","04/28/20","United States","US","Baltimore","city",0.0975,0,0,"en","Instagram"
1255272369964417024,"#nyc  #nycphotographer #thankyou #firstresponders #COVID-19 #frontlineheroes #frontlineworkers #frontline #pandemic… https://t.co/izSyAwhbM7","04/28/20","United States","US","Manhattan","city",0,0,0,"en","Instagram"
1255272456849436673,"Covid-19 is contagious.

Smiling is too.

Here’s some photos I enjoyed taking while social distancing. @ Evendale,… https://t.co/vGxkw6I94b","04/28/20","United States","US","Evendale","city",0.26666666666666666,1,0,"en","Instagram"
1255272462876651521,"Broadway theatres during the pandemic.
•
Photos taken in April 2020
#nyc #newyorkcity #broadway #theatre #shutdown… https://t.co/DoJWrkDDcF","04/28/20","United States","US","Manhattan","city",0,5,0,"en","Instagram"
1255272584947646464,"If you can't Buy a Face Mask, Improvise❗

#WearAFaceMask 😷
#Covid19Nigeria
#Covid19
*#Overcoming2Geda 🛡️* 
*Fundaci… https://t.co/SYb0YA8oGV","04/28/20","Nigeria","NG","Abuja","city",0,1,2,"en","Instagram"
1255272916347949061,"Most expensive #beefsteak,  #steak on sale because of #COVID19 restaurant closures

Only $110 - $220 per pound vs n… https://t.co/IydZ7t035m","04/28/20","Japan","JP","Ritto-shi","city",0.10833333333333334,0,0,"en","Instagram"
1255273299686367233,"Coronavirus: Would you volunteer to be exposed? These Stanford grads… https://t.co/oQ5wtFX1lk","04/28/20","United States","US","Hammond","city",0,0,0,"en","Instagram"
1255273327847002112,"My first deployment with Team Rubicon was today. Team Rubicon is partnering with Feeding America to address food in… https://t.co/dbDRtdhZNi","04/28/20","United States","US","Phoenix","city",0.0625,1,0,"en","Instagram"
1255274023833010176,"COVID-19: Exercise may protect against deadly complication

https://t.co/REp4EWSdbM @ Hammond, Indiana https://t.co/FCqF65h9aA","04/28/20","United States","US","Hammond","city",-0.2,1,1,"en","Instagram"
1255274315823677440,"Alright!💃🕺
Its the last day in April tomorrow, as we are all preparing to step out after weeks of lock down on the… https://t.co/QKvSlTFXlV","04/28/20","Nigeria","NG","Lagos","city",0.0611111111111111,1,0,"en","Instagram"
1255274321217552384,"Impressive stats for just a month!

I'm quite proud to be a teeny-tiny part of this. Crowd-sourcing horsepower in a… https://t.co/x9GbauJ1FQ","04/28/20","Canada","CA","Victoria","city",0.6416666666666667,0,0,"en","Instagram"
